Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,New_Product_ID,Sales,Order Date_new,Ship Date_new
9059,CA-2023-149097,20/10/2023,24/10/2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",FUR-TA-10001086,364.776,20-Oct-23,24-Oct-23
9060,CA-2024-132304,14/06/2024,18/06/2024,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,FUR-TA-10004619,1115.17,14-Jun-24,18-Jun-24
9061,CA-2023-136420,20/11/2023,21/11/2023,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",OFF-BI-10002854,89.696,20-Nov-23,21-Nov-23
9062,CA-2023-136420,20/11/2023,21/11/2023,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,OFF-LA-10002762,50.12,20-Nov-23,21-Nov-23
9063,CA-2024-101623,28/02/2024,6/3/2024,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,10035,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,OFF-FA-10003495,36.48,28-Feb-24,6-Mar-24
9064,US-2022-151015,14/10/2022,20/10/2022,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,OFF-PA-10002581,322.192,14-Oct-22,20-Oct-22
9065,US-2022-151015,14/10/2022,20/10/2022,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",OFF-BI-10000343,2.946,14-Oct-22,20-Oct-22
9066,US-2022-151015,14/10/2022,20/10/2022,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,OFF-PA-10001184,19.136,14-Oct-22,20-Oct-22
9067,CA-2025-152968,26/05/2025,30/05/2025,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,22801,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",TEC-AC-10000521,23.08,26-May-25,30-May-25
9068,CA-2024-150077,4/2/2024,10/2/2024,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,TEC-PH-10002890,90.48,4-Feb-24,10-Feb-24
9069,CA-2024-106278,2/9/2024,5/9/2024,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",FUR-CH-10003061,215.976,2-Sep-24,5-Sep-24
9070,CA-2024-106278,2/9/2024,5/9/2024,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",OFF-EN-10003567,65.94,2-Sep-24,5-Sep-24
9071,CA-2025-147550,4/12/2025,5/12/2025,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,FUR-FU-10001918,11.352,4-Dec-25,5-Dec-25
9072,CA-2023-136105,12/6/2023,16/06/2023,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,OFF-ST-10002444,24.56,12-Jun-23,16-Jun-23
9073,CA-2024-142524,4/9/2024,8/9/2024,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,OFF-EN-10003286,16.56,4-Sep-24,8-Sep-24
9074,CA-2024-142524,4/9/2024,8/9/2024,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,TEC-AC-10000109,279.95,4-Sep-24,8-Sep-24
9075,CA-2022-136336,21/04/2022,26/04/2022,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",OFF-ST-10002574,828.84,21-Apr-22,26-Apr-22
9076,US-2023-136259,5/11/2023,8/11/2023,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,OFF-BI-10000773,7.218,5-Nov-23,8-Nov-23
9077,US-2023-136259,5/11/2023,8/11/2023,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,OFF-SU-10004661,27.2,5-Nov-23,8-Nov-23
9078,US-2022-124625,3/11/2022,7/11/2022,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,TEC-AC-10003280,89.97,3-Nov-22,7-Nov-22
9079,CA-2024-108105,16/02/2024,23/02/2024,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,FUR-FU-10003773,318.08,16-Feb-24,23-Feb-24
9080,CA-2024-108105,16/02/2024,23/02/2024,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,OFF-BI-10002412,5.8,16-Feb-24,23-Feb-24
9081,CA-2025-166898,11/9/2025,13/09/2025,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,TEC-PH-10002564,143.952,11-Sep-25,13-Sep-25
9082,CA-2025-166898,11/9/2025,13/09/2025,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,OFF-PA-10002262,19.44,11-Sep-25,13-Sep-25
9083,CA-2025-169005,2/11/2025,6/11/2025,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,OFF-AR-10000246,5.56,2-Nov-25,6-Nov-25
9084,CA-2023-104038,6/2/2023,8/2/2023,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,OFF-ST-10002554,146.73,6-Feb-23,8-Feb-23
9085,CA-2023-104038,6/2/2023,8/2/2023,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,OFF-PA-10002751,29.9,6-Feb-23,8-Feb-23
9086,CA-2024-126102,10/9/2024,12/9/2024,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,OFF-BI-10004318,276.784,10-Sep-24,12-Sep-24
9087,CA-2024-143406,26/09/2024,30/09/2024,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,OFF-AP-10001564,93.032,26-Sep-24,30-Sep-24
9088,CA-2024-143406,26/09/2024,30/09/2024,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,FUR-CH-10000513,454.965,26-Sep-24,30-Sep-24
9089,CA-2023-150308,15/12/2023,20/12/2023,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,TEC-PH-10001433,246.168,15-Dec-23,20-Dec-23
9090,CA-2024-131093,17/09/2024,20/09/2024,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,OFF-ST-10002790,295.4,17-Sep-24,20-Sep-24
9091,US-2025-148831,13/10/2025,15/10/2025,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,348.56,13-Oct-25,15-Oct-25
9092,CA-2023-162950,28/06/2023,3/7/2023,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,OFF-PA-10003177,15.552,28-Jun-23,3-Jul-23
9093,CA-2023-162950,28/06/2023,3/7/2023,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",FUR-BO-10001918,482.94,28-Jun-23,3-Jul-23
9094,US-2023-132836,1/6/2023,5/6/2023,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,TEC-PH-10001299,299.98,1-Jun-23,5-Jun-23
9095,US-2023-132836,1/6/2023,5/6/2023,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,OFF-BI-10004224,403.68,1-Jun-23,5-Jun-23
9096,US-2023-132836,1/6/2023,5/6/2023,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",TEC-PH-10001300,41.9,1-Jun-23,5-Jun-23
9097,US-2023-132836,1/6/2023,5/6/2023,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,OFF-LA-10004178,28.91,1-Jun-23,5-Jun-23
9098,US-2022-158365,12/4/2022,17/04/2022,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,OFF-PA-10000289,32.4,12-Apr-22,17-Apr-22
9099,CA-2025-152933,12/10/2025,16/10/2025,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,TEC-PH-10002085,369.544,12-Oct-25,16-Oct-25
9100,CA-2025-152933,12/10/2025,16/10/2025,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,OFF-PA-10001934,10.368,12-Oct-25,16-Oct-25
9101,CA-2025-152933,12/10/2025,16/10/2025,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,TEC-AC-10003033,791.88,12-Oct-25,16-Oct-25
9102,CA-2023-163181,7/11/2023,12/11/2023,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,OFF-AR-10001683,23.64,7-Nov-23,12-Nov-23
9103,CA-2023-163181,7/11/2023,12/11/2023,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",OFF-ST-10001713,84.784,7-Nov-23,12-Nov-23
9104,CA-2023-163181,7/11/2023,12/11/2023,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,FUR-FU-10000193,64.96,7-Nov-23,12-Nov-23
9105,CA-2023-163181,7/11/2023,12/11/2023,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,OFF-BI-10000474,32.06,7-Nov-23,12-Nov-23
9106,CA-2023-163181,7/11/2023,12/11/2023,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,OFF-ST-10000129,177.648,7-Nov-23,12-Nov-23
9107,CA-2023-163181,7/11/2023,12/11/2023,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,TEC-MA-10001016,287.91,7-Nov-23,12-Nov-23
9108,CA-2023-132941,25/05/2023,28/05/2023,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,OFF-SU-10002557,22.368,25-May-23,28-May-23
9109,CA-2023-132941,25/05/2023,28/05/2023,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,OFF-PA-10002160,32.368,25-May-23,28-May-23
9110,CA-2023-132941,25/05/2023,28/05/2023,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,TEC-AC-10003095,207.984,25-May-23,28-May-23
9111,CA-2022-132010,13/10/2022,15/10/2022,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,OFF-EN-10003160,36.4,13-Oct-22,15-Oct-22
9112,CA-2022-132010,13/10/2022,15/10/2022,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,TEC-AC-10001542,22.96,13-Oct-22,15-Oct-22
9113,CA-2022-132010,13/10/2022,15/10/2022,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,OFF-ST-10003641,315.2,13-Oct-22,15-Oct-22
9114,CA-2022-132010,13/10/2022,15/10/2022,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,OFF-BI-10002432,15.18,13-Oct-22,15-Oct-22
9115,CA-2024-135461,7/2/2024,10/2/2024,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,TEC-PH-10004094,623.96,7-Feb-24,10-Feb-24
9116,CA-2025-153045,19/01/2025,24/01/2025,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,TEC-PH-10001817,429.6,19-Jan-25,24-Jan-25
9117,CA-2025-153045,19/01/2025,24/01/2025,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,FUR-FU-10002759,31.968,19-Jan-25,24-Jan-25
9118,CA-2025-153045,19/01/2025,24/01/2025,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,FUR-CH-10000309,887.271,19-Jan-25,24-Jan-25
9119,CA-2025-153045,19/01/2025,24/01/2025,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,OFF-PA-10003673,21.696,19-Jan-25,24-Jan-25
9120,US-2024-155971,6/6/2024,12/6/2024,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,OFF-LA-10000452,22.05,6-Jun-24,12-Jun-24
9121,US-2024-155971,6/6/2024,12/6/2024,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,OFF-PA-10000210,99.9,6-Jun-24,12-Jun-24
9122,CA-2025-122007,18/03/2025,20/03/2025,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,OFF-AP-10000358,90.86,18-Mar-25,20-Mar-25
9123,CA-2025-162250,24/11/2025,24/11/2025,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",OFF-PA-10002137,7.78,24-Nov-25,24-Nov-25
9124,US-2024-158288,26/11/2024,28/11/2024,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,OFF-BI-10003364,78.759,26-Nov-24,28-Nov-24
9125,CA-2024-128916,18/08/2024,20/08/2024,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10001940,9.552,18-Aug-24,20-Aug-24
9126,CA-2024-128916,18/08/2024,20/08/2024,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,FUR-FU-10000320,5.344,18-Aug-24,20-Aug-24
9127,CA-2023-157028,28/11/2023,3/12/2023,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441,8.28,28-Nov-23,3-Dec-23
9128,CA-2025-112473,25/05/2025,1/6/2025,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",OFF-ST-10002182,50.136,25-May-25,1-Jun-25
9129,US-2025-147655,4/9/2025,5/9/2025,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",OFF-BI-10002931,88.074,4-Sep-25,5-Sep-25
9130,CA-2024-130911,24/03/2024,26/03/2024,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,FUR-BO-10004357,301.47,24-Mar-24,26-Mar-24
9131,CA-2024-130911,24/03/2024,26/03/2024,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",OFF-AR-10000475,18.656,24-Mar-24,26-Mar-24
9132,CA-2025-100055,28/05/2025,1/6/2025,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,FUR-FU-10001473,27.46,28-May-25,1-Jun-25
9133,CA-2025-100055,28/05/2025,1/6/2025,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,OFF-AP-10001469,125.13,28-May-25,1-Jun-25
9134,CA-2023-157805,31/08/2023,4/9/2023,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,TEC-PH-10004447,555.96,31-Aug-23,4-Sep-23
9135,CA-2024-124254,12/4/2024,17/04/2024,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,OFF-ST-10001469,129.552,12-Apr-24,17-Apr-24
9136,CA-2024-124254,12/4/2024,17/04/2024,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060,51.984,12-Apr-24,17-Apr-24
9137,CA-2024-124254,12/4/2024,17/04/2024,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",OFF-PA-10000807,10.272,12-Apr-24,17-Apr-24
9138,CA-2022-123400,2/2/2022,9/2/2022,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,OFF-BI-10000666,18.336,2-Feb-22,9-Feb-22
9139,CA-2022-123400,2/2/2022,9/2/2022,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,TEC-PH-10002890,180.96,2-Feb-22,9-Feb-22
9140,CA-2022-106971,2/9/2022,8/9/2022,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,TEC-AC-10000844,475.944,2-Sep-22,8-Sep-22
